layer,sentence,pn,split
10,11,972,train
10,11,3,train
10,11,18,train
10,11,19,train
10,11,26,train
10,11,37,train
10,11,60,train
10,11,62,train
10,11,68,train
10,11,92,train
10,11,119,train
10,11,121,train
10,11,145,train
10,11,156,train
10,11,164,train
10,11,198,train
10,11,199,train
10,11,212,train
10,11,215,train
10,11,271,train
10,11,288,train
10,11,295,train
10,11,324,train
10,11,340,train
10,11,375,train
10,11,382,train
10,11,399,train
10,11,408,train
10,11,421,train
10,11,430,train
10,11,451,train
10,11,459,train
10,11,474,train
10,11,479,train
10,11,499,train
10,11,746,test
10,11,804,test
10,11,827,test
10,11,81,test
10,11,277,test
10,11,339,test
10,11,369,test
10,11,371,test
10,11,418,test
10,11,432,test
10,11,440,test
10,12,684,train
10,12,700,train
10,12,715,train
10,12,768,train
10,12,819,train
10,12,877,train
10,12,960,train
10,12,972,train
10,12,3,train
10,12,18,train
10,12,19,train
10,12,26,train
10,12,37,train
10,12,60,train
10,12,62,train
10,12,68,train
10,12,92,train
10,12,119,train
10,12,121,train
10,12,145,train
10,12,156,train
10,12,164,train
10,12,198,train
10,12,199,train
10,12,212,train
10,12,215,train
10,12,271,train
10,12,288,train
10,12,295,train
10,12,324,train
10,12,340,train
10,12,375,train
10,12,382,train
10,12,399,train
10,12,408,train
10,12,421,train
10,12,430,train
10,12,451,train
10,12,459,train
10,12,479,train
10,12,499,train
10,12,746,test
10,12,804,test
10,12,827,test
10,12,81,test
10,12,277,test
10,12,339,test
10,12,369,test
10,12,371,test
10,12,418,test
10,12,432,test
10,12,440,test
10,13,684,train
10,13,700,train
10,13,715,train
10,13,768,train
10,13,819,train
10,13,877,train
10,13,960,train
10,13,972,train
10,13,3,train
10,13,18,train
10,13,19,train
10,13,26,train
10,13,37,train
10,13,60,train
10,13,62,train
10,13,68,train
10,13,92,train
10,13,119,train
10,13,121,train
10,13,145,train
10,13,156,train
10,13,164,train
10,13,198,train
10,13,199,train
10,13,212,train
10,13,215,train
10,13,271,train
10,13,288,train
10,13,295,train
10,13,340,train
10,13,375,train
10,13,382,train
10,13,399,train
10,13,408,train
10,13,421,train
10,13,430,train
10,13,451,train
10,13,459,train
10,13,499,train
10,13,746,test
10,13,804,test
10,13,827,test
10,13,81,test
10,13,339,test
10,13,369,test
10,13,371,test
10,13,418,test
10,13,432,test
10,13,440,test
10,14,684,train
10,14,700,train
10,14,715,train
10,14,768,train
10,14,819,train
10,14,877,train
10,14,960,train
10,14,972,train
10,14,18,train
10,14,19,train
10,14,26,train
10,14,37,train
10,14,60,train
10,14,62,train
10,14,68,train
10,14,92,train
10,14,119,train
10,14,121,train
10,14,145,train
10,14,156,train
10,14,198,train
10,14,212,train
10,14,215,train
10,14,271,train
10,14,288,train
10,14,295,train
10,14,340,train
10,14,382,train
10,14,408,train
10,14,421,train
10,14,430,train
10,14,451,train
10,14,459,train
10,14,499,train
10,14,746,test
10,14,804,test
10,14,827,test
10,14,81,test
10,14,369,test
10,14,371,test
10,14,418,test
10,14,432,test
10,14,440,test
10,15,684,train
10,15,700,train
10,15,715,train
10,15,768,train
10,15,819,train
10,15,877,train
10,15,960,train
10,15,972,train
10,15,18,train
10,15,19,train
10,15,26,train
10,15,68,train
10,15,92,train
10,15,119,train
10,15,121,train
10,15,156,train
10,15,198,train
10,15,212,train
10,15,215,train
10,15,271,train
10,15,288,train
10,15,295,train
10,15,340,train
10,15,382,train
10,15,421,train
10,15,430,train
10,15,451,train
10,15,459,train
10,15,499,train
10,15,827,test
10,15,369,test
10,15,371,test
10,15,418,test
10,15,432,test
10,15,440,test
10,16,684,train
10,16,700,train
10,16,715,train
10,16,768,train
10,16,819,train
10,16,877,train
10,16,960,train
10,16,972,train
10,16,18,train
10,16,19,train
10,16,26,train
10,16,68,train
10,16,119,train
10,16,121,train
10,16,156,train
10,16,198,train
10,16,212,train
10,16,215,train
10,16,271,train
10,16,288,train
10,16,295,train
10,16,340,train
10,16,382,train
10,16,430,train
10,16,459,train
10,16,499,train
10,16,369,test
10,16,371,test
10,16,418,test
10,16,432,test
10,16,440,test
10,17,684,train
10,17,700,train
10,17,715,train
10,17,768,train
10,17,819,train
10,17,877,train
10,17,972,train
10,17,18,train
10,17,19,train
10,17,26,train
10,17,68,train
10,17,119,train
10,17,121,train
10,17,156,train
10,17,198,train
10,17,212,train
10,17,215,train
10,17,271,train
10,17,288,train
10,17,295,train
10,17,340,train
10,17,382,train
10,17,430,train
10,17,499,train
10,17,369,test
10,17,371,test
10,17,418,test
10,17,432,test
10,17,440,test
10,18,684,train
10,18,700,train
10,18,715,train
10,18,768,train
10,18,819,train
10,18,877,train
10,18,972,train
10,18,18,train
10,18,19,train
10,18,26,train
10,18,68,train
10,18,119,train
10,18,121,train
10,18,156,train
10,18,198,train
10,18,212,train
10,18,271,train
10,18,288,train
10,18,295,train
10,18,340,train
10,18,382,train
10,18,430,train
10,18,499,train
10,18,369,test
10,18,418,test
10,18,432,test
10,18,440,test
10,19,684,train
10,19,700,train
10,19,715,train
10,19,819,train
10,19,877,train
10,19,972,train
10,19,18,train
10,19,19,train
10,19,26,train
10,19,119,train
10,19,121,train
10,19,156,train
10,19,198,train
10,19,212,train
10,19,271,train
10,19,288,train
10,19,295,train
10,19,340,train
10,19,382,train
10,19,430,train
10,19,499,train
10,19,369,test
10,19,418,test
10,19,432,test
10,19,440,test
10,20,700,train
10,20,715,train
10,20,819,train
10,20,877,train
10,20,972,train
10,20,18,train
10,20,19,train
10,20,26,train
10,20,119,train
10,20,121,train
10,20,156,train
10,20,198,train
10,20,212,train
10,20,271,train
10,20,288,train
10,20,295,train
10,20,340,train
10,20,382,train
10,20,430,train
10,20,499,train
10,20,369,test
10,20,418,test
10,20,432,test
10,20,440,test
10,21,700,train
10,21,715,train
10,21,819,train
10,21,877,train
10,21,972,train
10,21,18,train
10,21,19,train
10,21,26,train
10,21,121,train
10,21,156,train
10,21,198,train
10,21,212,train
10,21,271,train
10,21,288,train
10,21,295,train
10,21,340,train
10,21,382,train
10,21,430,train
10,21,499,train
10,21,369,test
10,21,418,test
10,21,432,test
10,21,440,test
10,22,700,train
10,22,715,train
10,22,819,train
10,22,877,train
10,22,972,train
10,22,18,train
10,22,26,train
10,22,121,train
10,22,156,train
10,22,198,train
10,22,212,train
10,22,271,train
10,22,288,train
10,22,295,train
10,22,340,train
10,22,382,train
10,22,430,train
10,22,499,train
10,22,369,test
10,22,418,test
10,22,432,test
10,22,440,test
10,23,700,train
10,23,715,train
10,23,819,train
10,23,877,train
10,23,972,train
10,23,18,train
10,23,26,train
10,23,121,train
10,23,156,train
10,23,212,train
10,23,271,train
10,23,288,train
10,23,295,train
10,23,340,train
10,23,382,train
10,23,430,train
10,23,499,train
10,23,418,test
10,23,432,test
10,23,440,test
11,0,684,train
11,0,700,train
11,0,715,train
11,0,768,train
11,0,819,train
11,0,877,train
11,0,960,train
11,0,972,train
11,0,3,train
11,0,18,train
11,0,19,train
11,0,26,train
11,0,37,train
11,0,59,train
11,0,60,train
11,0,62,train
11,0,68,train
11,0,92,train
11,0,119,train
11,0,121,train
11,0,145,train
11,0,156,train
11,0,164,train
11,0,198,train
11,0,199,train
11,0,212,train
11,0,215,train
11,0,271,train
11,0,288,train
11,0,295,train
11,0,309,train
11,0,324,train
11,0,340,train
11,0,375,train
11,0,382,train
11,0,399,train
11,0,408,train
11,0,421,train
11,0,430,train
11,0,451,train
11,0,459,train
11,0,474,train
11,0,479,train
11,0,499,train
11,0,746,test
11,0,804,test
11,0,827,test
11,0,81,test
11,0,277,test
11,0,339,test
11,0,369,test
11,0,371,test
11,0,418,test
11,0,432,test
11,0,440,test
11,1,684,train
11,1,700,train
11,1,715,train
11,1,768,train
11,1,819,train
11,1,877,train
11,1,960,train
11,1,972,train
11,1,3,train
11,1,18,train
11,1,19,train
11,1,26,train
11,1,37,train
11,1,59,train
11,1,60,train
11,1,62,train
11,1,68,train
11,1,92,train
11,1,119,train
11,1,121,train
11,1,145,train
11,1,156,train
11,1,164,train
11,1,198,train
11,1,199,train
11,1,212,train
11,1,215,train
11,1,271,train
11,1,288,train
11,1,295,train
11,1,309,train
11,1,324,train
11,1,340,train
11,1,375,train
11,1,382,train
11,1,399,train
11,1,408,train
11,1,421,train
11,1,430,train
11,1,451,train
11,1,459,train
11,1,474,train
11,1,479,train
11,1,499,train
11,1,746,test
11,1,804,test
11,1,827,test
11,1,81,test
11,1,277,test
11,1,339,test
11,1,369,test
11,1,371,test
11,1,418,test
11,1,432,test
11,1,440,test
11,2,684,train
11,2,700,train
11,2,715,train
11,2,768,train
11,2,819,train
11,2,877,train
11,2,960,train
11,2,972,train
11,2,3,train
11,2,18,train
11,2,19,train
11,2,26,train
11,2,37,train
11,2,59,train
11,2,60,train
11,2,62,train
11,2,68,train
11,2,92,train
11,2,119,train
11,2,121,train
11,2,145,train
11,2,156,train
11,2,164,train
11,2,198,train
11,2,199,train
11,2,212,train
11,2,215,train
11,2,271,train
11,2,288,train
11,2,295,train
11,2,309,train
11,2,324,train
11,2,340,train
11,2,375,train
11,2,382,train
11,2,399,train
11,2,408,train
11,2,421,train
11,2,430,train
11,2,451,train
11,2,459,train
11,2,474,train
11,2,479,train
11,2,499,train
11,2,746,test
11,2,804,test
11,2,827,test
11,2,81,test
11,2,277,test
11,2,339,test
11,2,369,test
11,2,371,test
11,2,418,test
11,2,432,test
11,2,440,test
11,3,684,train
11,3,700,train
11,3,715,train
11,3,768,train
11,3,819,train
11,3,877,train
11,3,960,train
11,3,972,train
11,3,3,train
11,3,18,train
11,3,19,train
11,3,26,train
11,3,37,train
11,3,59,train
11,3,60,train
11,3,62,train
11,3,68,train
11,3,92,train
11,3,119,train
11,3,121,train
11,3,145,train
11,3,156,train
11,3,164,train
11,3,198,train
11,3,199,train
11,3,212,train
11,3,215,train
11,3,271,train
11,3,288,train
11,3,295,train
11,3,309,train
11,3,324,train
11,3,340,train
11,3,375,train
11,3,382,train
11,3,399,train
11,3,408,train
11,3,421,train
11,3,430,train
11,3,451,train
11,3,459,train
11,3,474,train
11,3,479,train
11,3,499,train
11,3,746,test
11,3,804,test
11,3,827,test
11,3,81,test
11,3,277,test
11,3,339,test
11,3,369,test
11,3,371,test
11,3,418,test
11,3,432,test
11,3,440,test
11,4,684,train
11,4,700,train
11,4,715,train
11,4,768,train
11,4,819,train
11,4,877,train
11,4,960,train
11,4,972,train
11,4,3,train
11,4,18,train
11,4,19,train
11,4,26,train
11,4,37,train
11,4,59,train
11,4,60,train
11,4,62,train
11,4,68,train
11,4,92,train
11,4,119,train
11,4,121,train
11,4,145,train
11,4,156,train
11,4,164,train
11,4,198,train
11,4,199,train
11,4,212,train
11,4,215,train
11,4,271,train
11,4,288,train
11,4,295,train
11,4,309,train
11,4,324,train
11,4,340,train
11,4,375,train
11,4,382,train
11,4,399,train
11,4,408,train
11,4,421,train
11,4,430,train
11,4,451,train
11,4,459,train
11,4,474,train
11,4,479,train
11,4,499,train
11,4,746,test
11,4,804,test
11,4,827,test
11,4,81,test
11,4,277,test
11,4,339,test
11,4,369,test
11,4,371,test
11,4,418,test
11,4,432,test
11,4,440,test
11,5,684,train
11,5,700,train
11,5,715,train
11,5,768,train
11,5,819,train
11,5,877,train
11,5,960,train
11,5,972,train
11,5,3,train
11,5,18,train
11,5,19,train
11,5,26,train
11,5,37,train
11,5,59,train
11,5,60,train
11,5,62,train
11,5,68,train
11,5,92,train
11,5,119,train
11,5,121,train
11,5,145,train
11,5,156,train
11,5,164,train
11,5,198,train
11,5,199,train
11,5,212,train
11,5,215,train
11,5,271,train
11,5,288,train
11,5,295,train
11,5,309,train
11,5,324,train
11,5,340,train
11,5,375,train
11,5,382,train
11,5,399,train
11,5,408,train
11,5,421,train
11,5,430,train
11,5,451,train
11,5,459,train
11,5,474,train
11,5,479,train
11,5,499,train
11,5,746,test
11,5,804,test
11,5,827,test
11,5,81,test
11,5,277,test
11,5,339,test
11,5,369,test
11,5,371,test
11,5,418,test
11,5,432,test
11,5,440,test
11,6,684,train
11,6,700,train
11,6,715,train
11,6,768,train
11,6,819,train
11,6,877,train
11,6,960,train
11,6,972,train
11,6,3,train
11,6,18,train
11,6,19,train
11,6,26,train
11,6,37,train
11,6,60,train
11,6,62,train
11,6,68,train
11,6,92,train
11,6,119,train
11,6,121,train
11,6,145,train
11,6,156,train
11,6,164,train
11,6,198,train
11,6,199,train
11,6,212,train
11,6,215,train
11,6,271,train
11,6,288,train
11,6,295,train
11,6,309,train
11,6,324,train
11,6,340,train
11,6,375,train
11,6,382,train
11,6,399,train
11,6,408,train
11,6,421,train
11,6,430,train
11,6,451,train
11,6,459,train
11,6,474,train
11,6,479,train
11,6,499,train
11,6,746,test
11,6,804,test
11,6,827,test
11,6,81,test
11,6,277,test
11,6,339,test
11,6,369,test
11,6,371,test
11,6,418,test
11,6,432,test
11,6,440,test
11,7,684,train
11,7,700,train
11,7,715,train
11,7,768,train
11,7,819,train
11,7,877,train
11,7,960,train
11,7,972,train
11,7,3,train
11,7,18,train
11,7,19,train
11,7,26,train
11,7,37,train
11,7,60,train
11,7,62,train
11,7,68,train
11,7,92,train
11,7,119,train
11,7,121,train
11,7,145,train
11,7,156,train
11,7,164,train
11,7,198,train
11,7,199,train
11,7,212,train
11,7,215,train
11,7,271,train
11,7,288,train
11,7,295,train
11,7,309,train
11,7,324,train
11,7,340,train
11,7,375,train
11,7,382,train
11,7,399,train
11,7,408,train
11,7,421,train
11,7,430,train
11,7,451,train
11,7,459,train
11,7,474,train
11,7,479,train
11,7,499,train
11,7,746,test
11,7,804,test
11,7,827,test
11,7,81,test
11,7,277,test
11,7,339,test
11,7,369,test
11,7,371,test
11,7,418,test
11,7,432,test
11,7,440,test
11,8,684,train
11,8,700,train
11,8,715,train
11,8,768,train
11,8,819,train
11,8,877,train
11,8,960,train
11,8,972,train
11,8,3,train
11,8,18,train
11,8,19,train
11,8,26,train
11,8,37,train
11,8,60,train
11,8,62,train
11,8,68,train
11,8,92,train
11,8,119,train
11,8,121,train
11,8,145,train
11,8,156,train
11,8,164,train
11,8,198,train
11,8,199,train
11,8,212,train
11,8,215,train
11,8,271,train
11,8,288,train
11,8,295,train
11,8,309,train
11,8,324,train
11,8,340,train
11,8,375,train
11,8,382,train
11,8,399,train
11,8,408,train
11,8,421,train
11,8,430,train
11,8,451,train
11,8,459,train
11,8,474,train
11,8,479,train
11,8,499,train
11,8,746,test
11,8,804,test
11,8,827,test
11,8,81,test
11,8,277,test
11,8,339,test
11,8,369,test
11,8,371,test
11,8,418,test
11,8,432,test
11,8,440,test
11,9,684,train
11,9,700,train
11,9,715,train
11,9,768,train
11,9,819,train
11,9,877,train
11,9,960,train
11,9,972,train
11,9,3,train
11,9,18,train
11,9,19,train
11,9,26,train
11,9,37,train
11,9,60,train
11,9,62,train
11,9,68,train
11,9,92,train
11,9,119,train
11,9,121,train
11,9,145,train
11,9,156,train
11,9,164,train
11,9,198,train
11,9,199,train
11,9,212,train
11,9,215,train
11,9,271,train
11,9,288,train
11,9,295,train
11,9,324,train
11,9,340,train
11,9,375,train
11,9,382,train
11,9,399,train
11,9,408,train
11,9,421,train
11,9,430,train
11,9,451,train
11,9,459,train
11,9,474,train
11,9,479,train
11,9,499,train
11,9,746,test
11,9,804,test
11,9,827,test
11,9,81,test
11,9,277,test
11,9,339,test
11,9,369,test
11,9,371,test
11,9,418,test
11,9,432,test
11,9,440,test
11,10,684,train
11,10,700,train
11,10,715,train
11,10,768,train
11,10,819,train
11,10,877,train
11,10,960,train
11,10,972,train
11,10,3,train
11,10,18,train
11,10,19,train
11,10,26,train
11,10,37,train
11,10,60,train
11,10,62,train
11,10,68,train
11,10,92,train
11,10,119,train
11,10,121,train
11,10,145,train
11,10,156,train
11,10,164,train
11,10,198,train
11,10,199,train
11,10,212,train
11,10,215,train
11,10,271,train
11,10,288,train
11,10,295,train
11,10,324,train
11,10,340,train
11,10,375,train
11,10,382,train
11,10,399,train
11,10,408,train
11,10,421,train
11,10,430,train
11,10,451,train
11,10,459,train
11,10,474,train
11,10,479,train
11,10,499,train
11,10,746,test
11,10,804,test
11,10,827,test
11,10,81,test
11,10,277,test
11,10,339,test
11,10,369,test
11,10,371,test
11,10,418,test
11,10,432,test
11,10,440,test
11,11,684,train
11,11,700,train
11,11,715,train
11,11,768,train
11,11,819,train
11,11,877,train
11,11,960,train
11,11,972,train
11,11,3,train
11,11,18,train
11,11,19,train
11,11,26,train
11,11,37,train
11,11,60,train
11,11,62,train
11,11,68,train
11,11,92,train
11,11,119,train
11,11,121,train
11,11,145,train
11,11,156,train
11,11,164,train
11,11,198,train
11,11,199,train
11,11,212,train
11,11,215,train
11,11,271,train
11,11,288,train
11,11,295,train
11,11,324,train
11,11,340,train
11,11,375,train
11,11,382,train
11,11,399,train
11,11,408,train
11,11,421,train
11,11,430,train
11,11,451,train
11,11,459,train
11,11,474,train
11,11,479,train
11,11,499,train
11,11,746,test
11,11,804,test
11,11,827,test
11,11,81,test
11,11,277,test
11,11,339,test
11,11,369,test
11,11,371,test
11,11,418,test
11,11,432,test
11,11,440,test
11,12,684,train
11,12,700,train
11,12,715,train
11,12,768,train
11,12,819,train
11,12,877,train
11,12,960,train
11,12,972,train
11,12,3,train
11,12,18,train
11,12,19,train
11,12,26,train
11,12,37,train
11,12,60,train
11,12,62,train
11,12,68,train
11,12,92,train
11,12,119,train
11,12,121,train
11,12,145,train
11,12,156,train
11,12,164,train
11,12,198,train
11,12,199,train
11,12,212,train
11,12,215,train
11,12,271,train
11,12,288,train
11,12,295,train
11,12,324,train
11,12,340,train
11,12,375,train
11,12,382,train
11,12,399,train
11,12,408,train
11,12,421,train
11,12,430,train
11,12,451,train
11,12,459,train
11,12,479,train
11,12,499,train
11,12,746,test
11,12,804,test
11,12,827,test
11,12,81,test
11,12,277,test
11,12,339,test
11,12,369,test
11,12,371,test
11,12,418,test
11,12,432,test
11,12,440,test
11,13,684,train
11,13,700,train
11,13,715,train
11,13,768,train
11,13,819,train
11,13,877,train
11,13,960,train
11,13,972,train
11,13,3,train
11,13,18,train
11,13,19,train
11,13,26,train
11,13,37,train
11,13,60,train
11,13,62,train
11,13,68,train
11,13,92,train
11,13,119,train
11,13,121,train
11,13,145,train
11,13,156,train
11,13,164,train
11,13,198,train
11,13,199,train
11,13,212,train
11,13,215,train
11,13,271,train
11,13,288,train
11,13,295,train
11,13,340,train
11,13,375,train
11,13,382,train
11,13,399,train
11,13,408,train
11,13,421,train
11,13,430,train
11,13,451,train
11,13,459,train
11,13,499,train
11,13,746,test
11,13,804,test
11,13,827,test
11,13,81,test
11,13,339,test
11,13,369,test
11,13,371,test
11,13,418,test
11,13,432,test
11,13,440,test
11,14,684,train
11,14,700,train
11,14,715,train
11,14,768,train
11,14,819,train
11,14,877,train
11,14,960,train
11,14,972,train
11,14,18,train
11,14,19,train
11,14,26,train
11,14,37,train
11,14,60,train
11,14,62,train
11,14,68,train
11,14,92,train
11,14,119,train
11,14,121,train
11,14,145,train
11,14,156,train
11,14,198,train
11,14,212,train
11,14,215,train
11,14,271,train
11,14,288,train
11,14,295,train
11,14,340,train
11,14,382,train
11,14,408,train
11,14,421,train
11,14,430,train
11,14,451,train
11,14,459,train
11,14,499,train
11,14,746,test
11,14,804,test
11,14,827,test
11,14,81,test
11,14,369,test
11,14,371,test
11,14,418,test
11,14,432,test
11,14,440,test
11,15,684,train
11,15,700,train
11,15,715,train
11,15,768,train
11,15,819,train
11,15,877,train
11,15,960,train
11,15,972,train
11,15,18,train
11,15,19,train
11,15,26,train
11,15,68,train
11,15,92,train
11,15,119,train
11,15,121,train
11,15,156,train
11,15,198,train
11,15,212,train
11,15,215,train
11,15,271,train
11,15,288,train
11,15,295,train
11,15,340,train
11,15,382,train
11,15,421,train
11,15,430,train
11,15,451,train
11,15,459,train
11,15,499,train
11,15,827,test
11,15,369,test
11,15,371,test
11,15,418,test
11,15,432,test
11,15,440,test
11,16,684,train
11,16,700,train
11,16,715,train
11,16,768,train
11,16,819,train
11,16,877,train
11,16,960,train
11,16,972,train
11,16,18,train
11,16,19,train
11,16,26,train
11,16,68,train
11,16,119,train
11,16,121,train
11,16,156,train
11,16,198,train
11,16,212,train
11,16,215,train
11,16,271,train
11,16,288,train
11,16,295,train
11,16,340,train
11,16,382,train
11,16,430,train
11,16,459,train
11,16,499,train
11,16,369,test
11,16,371,test
11,16,418,test
11,16,432,test
11,16,440,test
11,17,684,train
11,17,700,train
11,17,715,train
11,17,768,train
11,17,819,train
11,17,877,train
11,17,972,train
11,17,18,train
11,17,19,train
11,17,26,train
11,17,68,train
11,17,119,train
11,17,121,train
11,17,156,train
11,17,198,train
11,17,212,train
11,17,215,train
11,17,271,train
11,17,288,train
11,17,295,train
11,17,340,train
11,17,382,train
11,17,430,train
11,17,499,train
11,17,369,test
11,17,371,test
